CODE,DESTINATION,CONNEC COSTO,GRACE TIME,COST /MIN,INITIAL INCR,INCREMENT,STRIP,PRIORITY,PREPEND,,,,
524562560,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562570,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562580,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562590,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562592,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562610,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562620,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562630,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562640,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562650,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562660,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562670,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562680,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562690,MEXICO CPP  VIRGIN VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562475,MEXICO CPP  ALTÁN VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524562720,MEXICO CPP  ALTÁN VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524566518,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561000,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561003,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561008,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561009,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561010,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561014,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561012,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561013,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561015,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561020,MEXICO CPP  MOVISTAR VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561016,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524566551,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561030,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561040,MEXICO CPP  MOVISTAR VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561019,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561032,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561034,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561050,MEXICO CPP  MOVISTAR VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561035,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561036,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561037,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561039,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561080,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561089,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561081,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561084,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561090,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561087,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561100,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561097,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561098,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561110,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561120,MEXICO CPP  MOVISTAR VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561113,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561116,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561140,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561071,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561160,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561161,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561142,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561170,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561210,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561220,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561171,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561230,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561240,MEXICO CPP  MOVISTAR VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561250,MEXICO CPP  MOVISTAR VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561162,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561165,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524565931,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561260,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561270,MEXICO CPP  MOVISTAR VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561231,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561280,MEXICO CPP  IBO CELL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561235,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561290,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561300,MEXICO CPP  MOVISTAR VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561310,MEXICO CPP  MOVISTAR VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561297,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561330,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561340,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561321,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561350,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561345,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561360,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524566510,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524566514,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524566519,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524566517,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524566550,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561370,MEXICO CPP  QBOCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561263,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561365,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561354,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561380,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561390,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561368,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561400,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561410,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561480,MEXICO CPP  SERVITRON VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561452,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561490,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561394,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561510,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561492,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561520,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561530,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561540,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561550,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561560,MEXICO CPP  AT&T VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561514,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561610,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524561620,MEXICO CPP  TELCEL VALLE DE SANTIAGO VALLE DE SANTIAGO  GTO,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571122,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571140,MEXICO CPP  ALTÁN VALPARAISO VALPARAISO  ZAC,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571150,MEXICO CPP  FREEDOMPOP VALPARAISO VALPARAISO  ZAC,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571160,MEXICO CPP  ALTÁN VALPARAISO VALPARAISO  ZAC,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571165,MEXICO CPP  ALTÁN VALPARAISO VALPARAISO  ZAC,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571190,MEXICO CPP  ALTÁN VALPARAISO VALPARAISO  ZAC,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571200,MEXICO CPP  VIRGIN VALPARAISO VALPARAISO  ZAC,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571194,MEXICO CPP  ALTÁN VALPARAISO VALPARAISO  ZAC,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571220,MEXICO CPP  ALTÁN VALPARAISO VALPARAISO  ZAC,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571229,MEXICO CPP  ALTÁN VALPARAISO VALPARAISO  ZAC,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571240,MEXICO CPP  ALTÁN VALPARAISO VALPARAISO  ZAC,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571000,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571003,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571010,MEXICO CPP  MOVISTAR VALPARAISO VALPARAISO  ZAC,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571004,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571005,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571006,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571009,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571020,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571029,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571021,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571023,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571024,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571030,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571033,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
524571037,MEXICO CPP  TELCEL VALPARAISO VALPARAISO  ZAC,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
