522201770,MEXICO TOTAL PLAY HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201771,MEXICO TOTAL PLAY HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201780,MEXICO NEUROTECH HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201790,MEXICO TOTAL PLAY HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201791,MEXICO TOTAL PLAY HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201800,MEXICO LAYER7 HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201810,MEXICO TELCOTRADER HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201820,MEXICO SANDUR HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201830,MEXICO CPP  OXIO HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201840,MEXICO CPP  OXIO HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201850,MEXICO CPP  OXIO HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201858,MEXICO CPP  OXIO HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201860,MEXICO TV CABLE SAN ANDRES CHOLULA SAN ANDRES CHOLULA  PUE,0,0,0.0029,60,60
522201861,MEXICO TV CABLE HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201863,MEXICO TV CABLE SAN ANDRES CHOLULA SAN ANDRES CHOLULA  PUE,0,0,0.0029,60,60
522201865,MEXICO TV CABLE HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201868,MEXICO TV CABLE SAN ANDRES CHOLULA SAN ANDRES CHOLULA  PUE,0,0,0.0029,60,60
522201870,MEXICO MEGACABLE HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201880,MEXICO GIRNET HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201890,MEXICO CPP  AT&T HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
